&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.19380000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  410.00000000000000     ,
 VS=  1.5300000000000000     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.19380000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   410.00000000000000     
   1.5300000000000000     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.23303200000000E+02     0.26048897687953E+03     0.19520161395899E+03     0.11691756272723E+05     0.14972220302987E+01
    0.23305400000000E+02     0.26051703405974E+03     0.19524740812347E+03     0.11694903425655E+05     0.14967664928652E+01
    0.23307600000000E+02     0.26054510702002E+03     0.19529706129244E+03     0.11698051104008E+05     0.14963112203637E+01
    0.23309800000000E+02     0.26057319575765E+03     0.19534287084455E+03     0.11701199307865E+05     0.14958562128162E+01
    0.23312000000000E+02     0.26060130026994E+03     0.19539254174804E+03     0.11704348037311E+05     0.14954014702448E+01
    0.23314200000000E+02     0.26062942055418E+03     0.19543836668847E+03     0.11707497292430E+05     0.14949469926710E+01
    0.23316400000000E+02     0.26065755660766E+03     0.19548805532818E+03     0.11710647073305E+05     0.14944927801163E+01
    0.23318600000000E+02     0.26068570842769E+03     0.19553389565764E+03     0.11713797380021E+05     0.14940388326020E+01
    0.23320800000000E+02     0.26071387601157E+03     0.19558360203525E+03     0.11716948212661E+05     0.14935851501489E+01
    0.23323000000000E+02     0.26074205935658E+03     0.19562945775445E+03     0.11720099571308E+05     0.14931317327780E+01
    0.23325200000000E+02     0.26077025846002E+03     0.19567918187166E+03     0.11723251456047E+05     0.14926785805098E+01
    0.23327400000000E+02     0.26079847331921E+03     0.19572505298129E+03     0.11726403866960E+05     0.14922256933647E+01
    0.23329600000000E+02     0.26082670393143E+03     0.19577479483979E+03     0.11729556804132E+05     0.14917730713628E+01
    0.23331800000000E+02     0.26085495029398E+03     0.19582068134058E+03     0.11732710267645E+05     0.14913207145240E+01
    0.23334000000000E+02     0.26088321240417E+03     0.19587044094207E+03     0.11735864257582E+05     0.14908686228680E+01
    0.23336200000000E+02     0.26091149025929E+03     0.19591634283471E+03     0.11739018774026E+05     0.14904167964144E+01
    0.23338400000000E+02     0.26093978385665E+03     0.19596612018088E+03     0.11742173817061E+05     0.14899652351823E+01
    0.23340600000000E+02     0.26096809319354E+03     0.19601203746609E+03     0.11745329386769E+05     0.14895139391909E+01
    0.23342800000000E+02     0.26099641826726E+03     0.19606183255864E+03     0.11748485483234E+05     0.14890629084591E+01
    0.23345000000000E+02     0.26102475907513E+03     0.19610776523712E+03     0.11751642106537E+05     0.14886121430053E+01
    0.23347200000000E+02     0.26105311561444E+03     0.19615757807775E+03     0.11754799256762E+05     0.14881616428480E+01
    0.23349400000000E+02     0.26108148788249E+03     0.19620352615022E+03     0.11757956933991E+05     0.14877114080055E+01
    0.23351600000000E+02     0.26110987587658E+03     0.19625335674062E+03     0.11761115138306E+05     0.14872614384957E+01
    0.23353800000000E+02     0.26113827959403E+03     0.19629932020778E+03     0.11764273869790E+05     0.14868117343363E+01
    0.23356000000000E+02     0.26116669903212E+03     0.19634916854966E+03     0.11767433128525E+05     0.14863622955450E+01
    0.23358200000000E+02     0.26119513418818E+03     0.19639514741224E+03     0.11770592914594E+05     0.14859131221389E+01
    0.23360400000000E+02     0.26122358505950E+03     0.19644501350729E+03     0.11773753228078E+05     0.14854642141353E+01
    0.23362600000000E+02     0.26125205164338E+03     0.19649100776599E+03     0.11776914069060E+05     0.14850155715511E+01
    0.23364800000000E+02     0.26128053393714E+03     0.19654089161592E+03     0.11780075437620E+05     0.14845671944028E+01
    0.23367000000000E+02     0.26130903193807E+03     0.19658690127146E+03     0.11783237333842E+05     0.14841190827070E+01
    0.23369200000000E+02     0.26133754564350E+03     0.19663680287797E+03     0.11786399757807E+05     0.14836712364800E+01
    0.23371400000000E+02     0.26136607505071E+03     0.19668282793105E+03     0.11789562709597E+05     0.14832236557377E+01
    0.23373600000000E+02     0.26139462015702E+03     0.19673274729586E+03     0.11792726189293E+05     0.14827763404961E+01
    0.23375800000000E+02     0.26142318095974E+03     0.19677878774720E+03     0.11795890196977E+05     0.14823292907706E+01
    0.23378000000000E+02     0.26145175745618E+03     0.19682872487199E+03     0.11799054732730E+05     0.14818825065767E+01
    0.23380200000000E+02     0.26148034964363E+03     0.19687478072232E+03     0.11802219796633E+05     0.14814359879295E+01
    0.23382400000000E+02     0.26150895751943E+03     0.19692473560881E+03     0.11805385388768E+05     0.14809897348441E+01
    0.23384600000000E+02     0.26153758108086E+03     0.19697080685883E+03     0.11808551509216E+05     0.14805437473352E+01
    0.23386800000000E+02     0.26156622032525E+03     0.19702077950873E+03     0.11811718158058E+05     0.14800980254172E+01
    0.23389000000000E+02     0.26159487524990E+03     0.19706686615916E+03     0.11814885335375E+05     0.14796525691046E+01
    0.23391200000000E+02     0.26162354585213E+03     0.19711685657417E+03     0.11818053041248E+05     0.14792073784113E+01
    0.23393400000000E+02     0.26165223212924E+03     0.19716295862574E+03     0.11821221275758E+05     0.14787624533514E+01
    0.23395600000000E+02     0.26168093407854E+03     0.19721296680756E+03     0.11824390038985E+05     0.14783177939385E+01
    0.23397800000000E+02     0.26170965169736E+03     0.19725908426098E+03     0.11827559331011E+05     0.14778734001860E+01
    0.23400000000000E+02     0.26173838498300E+03     0.19730911021134E+03     0.11830729151915E+05     0.14774292721073E+01
    0.23402200000000E+02     0.26176713393278E+03     0.19735524306733E+03     0.11833899501778E+05     0.14769854097152E+01
    0.23404400000000E+02     0.26179589854401E+03     0.19740528678793E+03     0.11837070380681E+05     0.14765418130227E+01
    0.23406600000000E+02     0.26182467881400E+03     0.19745143504721E+03     0.11840241788704E+05     0.14760984820424E+01
    0.23408800000000E+02     0.26185347474008E+03     0.19750149653977E+03     0.11843413725927E+05     0.14756554167867E+01
    0.23411000000000E+02     0.26188228631955E+03     0.19754766020306E+03     0.11846586192431E+05     0.14752126172676E+01
    0.23413200000000E+02     0.26191111354972E+03     0.19759773946929E+03     0.11849759188294E+05     0.14747700834973E+01
    0.23415400000000E+02     0.26193995642793E+03     0.19764391853731E+03     0.11852932713599E+05     0.14743278154874E+01
    0.23417600000000E+02     0.26196881495148E+03     0.19769401557892E+03     0.11856106768424E+05     0.14738858132496E+01
    0.23419800000000E+02     0.26199768911769E+03     0.19774021005240E+03     0.11859281352849E+05     0.14734440767951E+01
    0.23422000000000E+02     0.26202657892388E+03     0.19779032487110E+03     0.11862456466954E+05     0.14730026061350E+01
    0.23424200000000E+02     0.26205548436737E+03     0.19783653475077E+03     0.11865632110818E+05     0.14725614012803E+01
    0.23426400000000E+02     0.26208440544547E+03     0.19788666734828E+03     0.11868808284522E+05     0.14721204622416E+01
    0.23428600000000E+02     0.26211334215551E+03     0.19793289263485E+03     0.11871984988145E+05     0.14716797890295E+01
    0.23430800000000E+02     0.26214229449481E+03     0.19798304301289E+03     0.11875162221765E+05     0.14712393816541E+01
    0.23433000000000E+02     0.26217126246068E+03     0.19802928370709E+03     0.11878339985464E+05     0.14707992401257E+01
    0.23435200000000E+02     0.26220024605045E+03     0.19807945186738E+03     0.11881518279319E+05     0.14703593644539E+01
    0.23437400000000E+02     0.26222924526144E+03     0.19812570796993E+03     0.11884697103410E+05     0.14699197546484E+01
    0.23439600000000E+02     0.26225826009097E+03     0.19817589391419E+03     0.11887876457816E+05     0.14694804107187E+01
    0.23441800000000E+02     0.26228729053636E+03     0.19822216542583E+03     0.11891056342616E+05     0.14690413326740E+01
    0.23444000000000E+02     0.26231633659494E+03     0.19827236915577E+03     0.11894236757890E+05     0.14686025205232E+01
    0.23446200000000E+02     0.26234539826403E+03     0.19831865607722E+03     0.11897417703715E+05     0.14681639742752E+01
    0.23448400000000E+02     0.26237447554096E+03     0.19836887759457E+03     0.11900599180171E+05     0.14677256939385E+01
    0.23450600000000E+02     0.26240356842304E+03     0.19841517992655E+03     0.11903781187336E+05     0.14672876795215E+01
    0.23452800000000E+02     0.26243267690761E+03     0.19846541923303E+03     0.11906963725290E+05     0.14668499310323E+01
    0.23455000000000E+02     0.26246180099199E+03     0.19851173697628E+03     0.11910146794110E+05     0.14664124484789E+01
    0.23457200000000E+02     0.26249094067350E+03     0.19856199407361E+03     0.11913330393876E+05     0.14659752318691E+01
    0.23459400000000E+02     0.26252009594948E+03     0.19860832722885E+03     0.11916514524664E+05     0.14655382812102E+01
    0.23461600000000E+02     0.26254926681725E+03     0.19865860211876E+03     0.11919699186555E+05     0.14651015965098E+01
    0.23463800000000E+02     0.26257845327413E+03     0.19870495068673E+03     0.11922884379626E+05     0.14646651777747E+01
    0.23466000000000E+02     0.26260765531747E+03     0.19875524337094E+03     0.11926070103955E+05     0.14642290250120E+01
    0.23468200000000E+02     0.26263687294458E+03     0.19880160735236E+03     0.11929256359620E+05     0.14637931382284E+01
    0.23470400000000E+02     0.26266610615280E+03     0.19885191783260E+03     0.11932443146700E+05     0.14633575174302E+01
    0.23472600000000E+02     0.26269535493945E+03     0.19889829722821E+03     0.11935630465272E+05     0.14629221626238E+01
    0.23474800000000E+02     0.26272461930188E+03     0.19894862550621E+03     0.11938818315414E+05     0.14624870738152E+01
    0.23477000000000E+02     0.26275389923740E+03     0.19899502031674E+03     0.11942006697204E+05     0.14620522510102E+01
    0.23479200000000E+02     0.26278319474335E+03     0.19904536639421E+03     0.11945195610719E+05     0.14616176942145E+01
    0.23481400000000E+02     0.26281250581706E+03     0.19909177662040E+03     0.11948385056038E+05     0.14611834034335E+01
    0.23483600000000E+02     0.26284183245588E+03     0.19914214049908E+03     0.11951575033237E+05     0.14607493786724E+01
    0.23485800000000E+02     0.26287117465712E+03     0.19918856614166E+03     0.11954765542395E+05     0.14603156199362E+01
    0.23488000000000E+02     0.26290053241813E+03     0.19923894782328E+03     0.11957956583588E+05     0.14598821272297E+01
    0.23490200000000E+02     0.26292990573623E+03     0.19928538888298E+03     0.11961148156894E+05     0.14594489005576E+01
    0.23492400000000E+02     0.26295929460877E+03     0.19933578836928E+03     0.11964340262390E+05     0.14590159399241E+01
    0.23494600000000E+02     0.26298869903309E+03     0.19938224484683E+03     0.11967532900154E+05     0.14585832453334E+01
    0.23496800000000E+02     0.26301811900651E+03     0.19943266213953E+03     0.11970726070262E+05     0.14581508167896E+01
    0.23499000000000E+02     0.26304755452637E+03     0.19947913403568E+03     0.11973919772792E+05     0.14577186542963E+01
    0.23501200000000E+02     0.26307700559002E+03     0.19952956913651E+03     0.11977114007819E+05     0.14572867578571E+01
    0.23503400000000E+02     0.26310647219479E+03     0.19957605645200E+03     0.11980308775423E+05     0.14568551274753E+01
    0.23505600000000E+02     0.26313595433802E+03     0.19962650936270E+03     0.11983504075678E+05     0.14564237631541E+01
    0.23507800000000E+02     0.26316545201705E+03     0.19967301209825E+03     0.11986699908662E+05     0.14559926648963E+01
    0.23510000000000E+02     0.26319496522922E+03     0.19972348282056E+03     0.11989896274451E+05     0.14555618327048E+01
    0.23512200000000E+02     0.26322449397188E+03     0.19977000097692E+03     0.11993093173122E+05     0.14551312665820E+01
    0.23514400000000E+02     0.26325403824235E+03     0.19982048951256E+03     0.11996290604752E+05     0.14547009665301E+01
    0.23516600000000E+02     0.26328359803799E+03     0.19986702309047E+03     0.11999488569416E+05     0.14542709325513E+01
    0.23518800000000E+02     0.26331317335614E+03     0.19991752944119E+03     0.12002687067192E+05     0.14538411646475E+01
    0.23521000000000E+02     0.26334276419414E+03     0.19996407844138E+03     0.12005886098155E+05     0.14534116628203E+01
    0.23523200000000E+02     0.26337237054934E+03     0.20001460260891E+03     0.12009085662381E+05     0.14529824270712E+01
    0.23525400000000E+02     0.26340199241907E+03     0.20006116703214E+03     0.12012285759948E+05     0.14525534574015E+01
    0.23527600000000E+02     0.26343162980069E+03     0.20011170901822E+03     0.12015486390930E+05     0.14521247538122E+01
    0.23529800000000E+02     0.26346128269154E+03     0.20015828886521E+03     0.12018687555404E+05     0.14516963163042E+01
    0.23532000000000E+02     0.26349095108897E+03     0.20020884867159E+03     0.12021889253446E+05     0.14512681448781E+01
    0.23534200000000E+02     0.26352063499032E+03     0.20025544394309E+03     0.12025091485131E+05     0.14508402395343E+01
    0.23536400000000E+02     0.26355033439294E+03     0.20030602157149E+03     0.12028294250536E+05     0.14504126002731E+01
    0.23538600000000E+02     0.26358004929419E+03     0.20035263226825E+03     0.12031497549736E+05     0.14499852270945E+01
    0.23540800000000E+02     0.26360977969140E+03     0.20040322772043E+03     0.12034701382806E+05     0.14495581199982E+01
    0.23543000000000E+02     0.26363952558194E+03     0.20044985384318E+03     0.12037905749822E+05     0.14491312789840E+01
    0.23545200000000E+02     0.26366928696314E+03     0.20050046712088E+03     0.12041110650860E+05     0.14487047040513E+01
    0.23547400000000E+02     0.26369906383236E+03     0.20054710867037E+03     0.12044316085995E+05     0.14482783951991E+01
    0.23549600000000E+02     0.26372885618696E+03     0.20059773977532E+03     0.12047522055302E+05     0.14478523524265E+01
    0.23551800000000E+02     0.26375866402428E+03     0.20064439675231E+03     0.12050728558857E+05     0.14474265757324E+01
    0.23554000000000E+02     0.26378848734168E+03     0.20069504568626E+03     0.12053935596734E+05     0.14470010651152E+01
    0.23556200000000E+02     0.26381832613651E+03     0.20074171809148E+03     0.12057143169009E+05     0.14465758205734E+01
    0.23558400000000E+02     0.26384818040612E+03     0.20079238485617E+03     0.12060351275757E+05     0.14461508421051E+01
    0.23560600000000E+02     0.26387805014788E+03     0.20083907269037E+03     0.12063559917053E+05     0.14457261297084E+01
    0.23562800000000E+02     0.26390793535913E+03     0.20088975728756E+03     0.12066769092972E+05     0.14453016833808E+01
    0.23565000000000E+02     0.26393783603723E+03     0.20093646055149E+03     0.12069978803588E+05     0.14448775031202E+01
    0.23567200000000E+02     0.26396775217954E+03     0.20098716298292E+03     0.12073189048977E+05     0.14444535889236E+01
    0.23569400000000E+02     0.26399768378341E+03     0.20103388167732E+03     0.12076399829213E+05     0.14440299407885E+01
    0.23571600000000E+02     0.26402763084622E+03     0.20108460194474E+03     0.12079611144370E+05     0.14436065587115E+01
    0.23573800000000E+02     0.26405759336530E+03     0.20113133607036E+03     0.12082822994523E+05     0.14431834426896E+01
    0.23576000000000E+02     0.26408757133803E+03     0.20118207417552E+03     0.12086035379748E+05     0.14427605927193E+01
    0.23578200000000E+02     0.26411756476176E+03     0.20122882373311E+03     0.12089248300117E+05     0.14423380087968E+01
    0.23580400000000E+02     0.26414757363385E+03     0.20127957967775E+03     0.12092461755705E+05     0.14419156909183E+01
    0.23582600000000E+02     0.26417759795167E+03     0.20132634466807E+03     0.12095675746587E+05     0.14414936390798E+01
    0.23584800000000E+02     0.26420763771258E+03     0.20137711845395E+03     0.12098890272838E+05     0.14410718532770E+01
    0.23587000000000E+02     0.26423769291394E+03     0.20142389887774E+03     0.12102105334530E+05     0.14406503335053E+01
    0.23589200000000E+02     0.26426776355312E+03     0.20147469050661E+03     0.12105320931738E+05     0.14402290797601E+01
    0.23591400000000E+02     0.26429784962747E+03     0.20152148636463E+03     0.12108537064536E+05     0.14398080920366E+01
    0.23593600000000E+02     0.26432795113437E+03     0.20157229583824E+03     0.12111753732998E+05     0.14393873703295E+01
    0.23595800000000E+02     0.26435806807117E+03     0.20161910713123E+03     0.12114970937198E+05     0.14389669146337E+01
    0.23598000000000E+02     0.26438820043526E+03     0.20166993445134E+03     0.12118188677209E+05     0.14385467249437E+01
    0.23600200000000E+02     0.26441834822398E+03     0.20171676118006E+03     0.12121406953106E+05     0.14381268012536E+01
    0.23602400000000E+02     0.26444851143472E+03     0.20176760634843E+03     0.12124625764962E+05     0.14377071435578E+01
    0.23604600000000E+02     0.26447869006484E+03     0.20181444851363E+03     0.12127845112850E+05     0.14372877518499E+01
    0.23606800000000E+02     0.26450888411170E+03     0.20186531153200E+03     0.12131064996845E+05     0.14368686261238E+01
    0.23609000000000E+02     0.26453909357269E+03     0.20191216913444E+03     0.12134285417019E+05     0.14364497663730E+01
    0.23611200000000E+02     0.26456931844516E+03     0.20196305000457E+03     0.12137506373445E+05     0.14360311725906E+01
    0.23613400000000E+02     0.26459955872649E+03     0.20200992304501E+03     0.12140727866198E+05     0.14356128447699E+01
    0.23615600000000E+02     0.26462981441406E+03     0.20206082176866E+03     0.12143949895351E+05     0.14351947829037E+01
    0.23617800000000E+02     0.26466008550523E+03     0.20210771024784E+03     0.12147172460976E+05     0.14347769869846E+01
    0.23620000000000E+02     0.26469037199738E+03     0.20215862682677E+03     0.12150395563147E+05     0.14343594570053E+01
    0.23622200000000E+02     0.26472067388789E+03     0.20220553074546E+03     0.12153619201936E+05     0.14339421929579E+01
    0.23624400000000E+02     0.26475099117412E+03     0.20225646518142E+03     0.12156843377418E+05     0.14335251948346E+01
    0.23626600000000E+02     0.26478132385346E+03     0.20230338454038E+03     0.12160068089664E+05     0.14331084626272E+01
    0.23628800000000E+02     0.26481167192328E+03     0.20235433683514E+03     0.12163293338747E+05     0.14326919963274E+01
    0.23631000000000E+02     0.26484203538095E+03     0.20240127163511E+03     0.12166519124741E+05     0.14322757959268E+01
    0.23633200000000E+02     0.26487241422386E+03     0.20245224179043E+03     0.12169745447718E+05     0.14318598614165E+01
    0.23635400000000E+02     0.26490280844938E+03     0.20249919203219E+03     0.12172972307750E+05     0.14314441927877E+01
    0.23637600000000E+02     0.26493321805490E+03     0.20255018004983E+03     0.12176199704911E+05     0.14310287900312E+01
    0.23639800000000E+02     0.26496364303779E+03     0.20259714573412E+03     0.12179427639272E+05     0.14306136531378E+01
    0.23642000000000E+02     0.26499408339543E+03     0.20264815161585E+03     0.12182656110907E+05     0.14301987820979E+01
    0.23644200000000E+02     0.26502453912520E+03     0.20269513274343E+03     0.12185885119887E+05     0.14297841769018E+01
    0.23646400000000E+02     0.26505501022450E+03     0.20274615649101E+03     0.12189114666286E+05     0.14293698375395E+01
    0.23648600000000E+02     0.26508549669069E+03     0.20279315306266E+03     0.12192344750174E+05     0.14289557640011E+01
    0.23650800000000E+02     0.26511599852117E+03     0.20284419467784E+03     0.12195575371625E+05     0.14285419562760E+01
    0.23653000000000E+02     0.26514651571332E+03     0.20289120669431E+03     0.12198806530710E+05     0.14281284143540E+01
    0.23655200000000E+02     0.26517704826452E+03     0.20294226617888E+03     0.12202038227502E+05     0.14277151382241E+01
    0.23657400000000E+02     0.26520759617216E+03     0.20298929364093E+03     0.12205270462072E+05     0.14273021278755E+01
    0.23659600000000E+02     0.26523815943362E+03     0.20304037099664E+03     0.12208503234493E+05     0.14268893832972E+01
    0.23661800000000E+02     0.26526873804630E+03     0.20308741390503E+03     0.12211736544836E+05     0.14264769044777E+01
    0.23664000000000E+02     0.26529933200758E+03     0.20313850913366E+03     0.12214970393173E+05     0.14260646914056E+01
    0.23666200000000E+02     0.26532994131485E+03     0.20318556748916E+03     0.12218204779576E+05     0.14256527440692E+01
    0.23668400000000E+02     0.26536056596550E+03     0.20323668059246E+03     0.12221439704117E+05     0.14252410624565E+01
    0.23670600000000E+02     0.26539120595692E+03     0.20328375439584E+03     0.12224675166867E+05     0.14248296465555E+01
    0.23672800000000E+02     0.26542186128651E+03     0.20333488537560E+03     0.12227911167898E+05     0.14244184963539E+01
    0.23675000000000E+02     0.26545253195165E+03     0.20338197462761E+03     0.12231147707281E+05     0.14240076118391E+01
    0.23677200000000E+02     0.26548321794973E+03     0.20343312348559E+03     0.12234384785088E+05     0.14235969929985E+01
    0.23679400000000E+02     0.26551391927815E+03     0.20348022818700E+03     0.12237622401389E+05     0.14231866398192E+01
    0.23681600000000E+02     0.26554463593431E+03     0.20353139492497E+03     0.12240860556257E+05     0.14227765522881E+01
    0.23683800000000E+02     0.26557536791560E+03     0.20357851507656E+03     0.12244099249763E+05     0.14223667303918E+01
    0.23686000000000E+02     0.26560611521942E+03     0.20362969969629E+03     0.12247338481977E+05     0.14219571741170E+01
    0.23688200000000E+02     0.26563687784315E+03     0.20367683529881E+03     0.12250578252971E+05     0.14215478834499E+01
    0.23690400000000E+02     0.26566765578421E+03     0.20372803780209E+03     0.12253818562816E+05     0.14211388583766E+01
    0.23692600000000E+02     0.26569844903998E+03     0.20377518885631E+03     0.12257059411583E+05     0.14207300988831E+01
    0.23694800000000E+02     0.26572925760787E+03     0.20382640924489E+03     0.12260300799343E+05     0.14203216049551E+01
    0.23697000000000E+02     0.26576008148527E+03     0.20387357575159E+03     0.12263542726166E+05     0.14199133765781E+01
    0.23699200000000E+02     0.26579092066959E+03     0.20392481402726E+03     0.12266785192124E+05     0.14195054137375E+01
    0.23701400000000E+02     0.26582177515823E+03     0.20397199598720E+03     0.12270028197287E+05     0.14190977164185E+01
    0.23703600000000E+02     0.26585264494859E+03     0.20402325215173E+03     0.12273271741726E+05     0.14186902846058E+01
    0.23705800000000E+02     0.26588353003807E+03     0.20407044956568E+03     0.12276515825512E+05     0.14182831182844E+01
    0.23708000000000E+02     0.26591443042407E+03     0.20412172362086E+03     0.12279760448714E+05     0.14178762174387E+01
    0.23710200000000E+02     0.26594534610401E+03     0.20416893648958E+03     0.12283005611404E+05     0.14174695820531E+01
    0.23712400000000E+02     0.26597627707528E+03     0.20422022843718E+03     0.12286251313653E+05     0.14170632121118E+01
    0.23714600000000E+02     0.26600722333529E+03     0.20426745676146E+03     0.12289497555529E+05     0.14166571075988E+01
    0.23716800000000E+02     0.26603818488146E+03     0.20431876660324E+03     0.12292744337104E+05     0.14162512684977E+01
    0.23719000000000E+02     0.26606916171117E+03     0.20436601038385E+03     0.12295991658449E+05     0.14158456947922E+01
    0.23721200000000E+02     0.26610015382186E+03     0.20441733812161E+03     0.12299239519632E+05     0.14154403864657E+01
    0.23723400000000E+02     0.26613116121091E+03     0.20446459735931E+03     0.12302487920725E+05     0.14150353435014E+01
    0.23725600000000E+02     0.26616218387575E+03     0.20451594299483E+03     0.12305736861797E+05     0.14146305658821E+01
    0.23727800000000E+02     0.26619322181379E+03     0.20456321769040E+03     0.12308986342918E+05     0.14142260535909E+01
    0.23730000000000E+02     0.26622427502243E+03     0.20461458122545E+03     0.12312236364159E+05     0.14138218066102E+01
    0.23732200000000E+02     0.26625534349908E+03     0.20466187137966E+03     0.12315486925589E+05     0.14134178249224E+01
    0.23734400000000E+02     0.26628642724117E+03     0.20471325281604E+03     0.12318738027278E+05     0.14130141085098E+01
    0.23736600000000E+02     0.26631752624611E+03     0.20476055842966E+03     0.12321989669296E+05     0.14126106573545E+01
    0.23738800000000E+02     0.26634864051130E+03     0.20481195776914E+03     0.12325241851712E+05     0.14122074714381E+01
    0.23741000000000E+02     0.26637977003417E+03     0.20485927884296E+03     0.12328494574596E+05     0.14118045507424E+01
    0.23743200000000E+02     0.26641091481214E+03     0.20491069608732E+03     0.12331747838019E+05     0.14114018952488E+01
    0.23745400000000E+02     0.26644207484261E+03     0.20495803262211E+03     0.12335001642048E+05     0.14109995049386E+01
    0.23747600000000E+02     0.26647325012301E+03     0.20500946777314E+03     0.12338255986755E+05     0.14105973797928E+01
    0.23749800000000E+02     0.26650444065076E+03     0.20505681976968E+03     0.12341510872208E+05     0.14101955197923E+01
    0.23752000000000E+02     0.26653564642327E+03     0.20510827282917E+03     0.12344766298476E+05     0.14097939249177E+01
    0.23754200000000E+02     0.26656686743797E+03     0.20515564028822E+03     0.12348022265629E+05     0.14093925951496E+01
    0.23756400000000E+02     0.26659810369228E+03     0.20520711125796E+03     0.12351278773737E+05     0.14089915304681E+01
    0.23758600000000E+02     0.26662935518362E+03     0.20525449418031E+03     0.12354535822867E+05     0.14085907308535E+01
    0.23760800000000E+02     0.26666062190941E+03     0.20530598306208E+03     0.12357793413091E+05     0.14081901962856E+01
    0.23763000000000E+02     0.26669190386708E+03     0.20535338144850E+03     0.12361051544475E+05     0.14077899267441E+01
    0.23765200000000E+02     0.26672320105405E+03     0.20540488824409E+03     0.12364310217091E+05     0.14073899222086E+01
    0.23767400000000E+02     0.26675451346775E+03     0.20545230209538E+03     0.12367569431006E+05     0.14069901826583E+01
    0.23769600000000E+02     0.26678584110560E+03     0.20550382680657E+03     0.12370829186289E+05     0.14065907080724E+01
    0.23771800000000E+02     0.26681718396503E+03     0.20555125612349E+03     0.12374089483009E+05     0.14061914984299E+01
    0.23774000000000E+02     0.26684854204348E+03     0.20560279875209E+03     0.12377350321236E+05     0.14057925537095E+01
    0.23776200000000E+02     0.26687991533836E+03     0.20565024353543E+03     0.12380611701037E+05     0.14053938738897E+01
    0.23778400000000E+02     0.26691130384710E+03     0.20570180408322E+03     0.12383873622482E+05     0.14049954589490E+01
    0.23780600000000E+02     0.26694270756715E+03     0.20574926433375E+03     0.12387136085639E+05     0.14045973088654E+01
    0.23782800000000E+02     0.26697412649592E+03     0.20580084280252E+03     0.12390399090576E+05     0.14041994236171E+01
    0.23785000000000E+02     0.26700556063086E+03     0.20584831852104E+03     0.12393662637363E+05     0.14038018031818E+01
    0.23787200000000E+02     0.26703700996939E+03     0.20589991491258E+03     0.12396926726067E+05     0.14034044475371E+01
    0.23789400000000E+02     0.26706847450895E+03     0.20594740609986E+03     0.12400191356757E+05     0.14030073566605E+01
    0.23791600000000E+02     0.26709995424697E+03     0.20599902041597E+03     0.12403456529502E+05     0.14026105305291E+01
    0.23793800000000E+02     0.26713144918090E+03     0.20604652707279E+03     0.12406722244369E+05     0.14022139691200E+01
    0.23796000000000E+02     0.26716295930815E+03     0.20609815931527E+03     0.12409988501427E+05     0.14018176724100E+01
    0.23798200000000E+02     0.26719448462618E+03     0.20614568144242E+03     0.12413255300743E+05     0.14014216403759E+01
    0.23800400000000E+02     0.26722602513243E+03     0.20619733161306E+03     0.12416522642387E+05     0.14010258729941E+01
    0.23802600000000E+02     0.26725758082432E+03     0.20624486921133E+03     0.12419790526426E+05     0.14006303702408E+01
    0.23804800000000E+02     0.26728915169930E+03     0.20629653731192E+03     0.12423058952928E+05     0.14002351320922E+01
    0.23807000000000E+02     0.26732073775481E+03     0.20634409038208E+03     0.12426327921961E+05     0.13998401585242E+01
    0.23809200000000E+02     0.26735233898829E+03     0.20639577641443E+03     0.12429597433594E+05     0.13994454495124E+01
    0.23811400000000E+02     0.26738395539719E+03     0.20644334495728E+03     0.12432867487892E+05     0.13990510050324E+01
    0.23813600000000E+02     0.26741558697895E+03     0.20649504892318E+03     0.12436138084926E+05     0.13986568250596E+01
    0.23815800000000E+02     0.26744723373100E+03     0.20654263293949E+03     0.12439409224762E+05     0.13982629095691E+01
    0.23818000000000E+02     0.26747889565081E+03     0.20659435484075E+03     0.12442680907467E+05     0.13978692585359E+01
    0.23820200000000E+02     0.26751057273581E+03     0.20664195433132E+03     0.12445953133110E+05     0.13974758719346E+01
    0.23822400000000E+02     0.26754226498345E+03     0.20669369416972E+03     0.12449225901759E+05     0.13970827497400E+01
    0.23824600000000E+02     0.26757397239117E+03     0.20674130913534E+03     0.12452499213480E+05     0.13966898919265E+01
    0.23826800000000E+02     0.26760569495643E+03     0.20679306691269E+03     0.12455773068341E+05     0.13962972984681E+01
    0.23829000000000E+02     0.26763743267668E+03     0.20684069735414E+03     0.12459047466409E+05     0.13959049693390E+01
    0.23831200000000E+02     0.26766918554936E+03     0.20689247307225E+03     0.12462322407753E+05     0.13955129045130E+01
    0.23833400000000E+02     0.26770095357193E+03     0.20694011899032E+03     0.12465597892438E+05     0.13951211039638E+01
