&IN
 ETA=  2.6000000000000001     ,
 XI0=  84500.000000000000     ,
 BETA=  6.5999999999999996     ,
 P=-0.56999999999999995     ,
 K0=  5.5999999999999996     ,
 KF=  3.0000000000000000     ,
 L0=  10.000000000000000     ,
 LF=  35.000000000000000     ,
 LM=  15.000000000000000     ,
 LW=  3.0000000000000000     ,
 T0=  1700000.0000000000     ,
 TF=  27000000.000000000     ,
 VS=  6.5900000000000004E-003,
 NMAX=10000      ,
 /
   2.6000000000000001     
   84500.000000000000     
   6.5999999999999996     
 -0.56999999999999995     
   5.5999999999999996     
   3.0000000000000000     
   10.000000000000000     
   35.000000000000000     
   15.000000000000000     
   3.0000000000000000     
   1700000.0000000000     
   27000000.000000000     
   6.5900000000000004E-003
       10000
   2.5000000000000001E-003

L                        T                        Ta                       v                        
    0.10512500000000E+02     0.22693727531943E+07     0.17826223932330E+07     0.32965041476818E+02     0.55552884453332E+01
    0.10515000000000E+02     0.22718736560179E+07     0.17831069254981E+07     0.33095705134718E+02     0.55551578231030E+01
    0.10517500000000E+02     0.22743720311125E+07     0.17835910699791E+07     0.33226822544180E+02     0.55550268749999E+01
    0.10520000000000E+02     0.22768678806622E+07     0.17840770741454E+07     0.33358394977727E+02     0.55548956003934E+01
    0.10522500000000E+02     0.22793612068495E+07     0.17845626868618E+07     0.33490423710045E+02     0.55547639986521E+01
    0.10525000000000E+02     0.22818520118554E+07     0.17850501603068E+07     0.33622910017980E+02     0.55546320691440E+01
    0.10527500000000E+02     0.22843402978592E+07     0.17855372386369E+07     0.33755855180538E+02     0.55544998112364E+01
    0.10530000000000E+02     0.22868260670386E+07     0.17860261787477E+07     0.33889260478880E+02     0.55543672242962E+01
    0.10532500000000E+02     0.22893093215697E+07     0.17865147200796E+07     0.34023127196320E+02     0.55542343076892E+01
    0.10535000000000E+02     0.22917900636271E+07     0.17870051242527E+07     0.34157456618321E+02     0.55541010607809E+01
    0.10537500000000E+02     0.22942682953839E+07     0.17874951259841E+07     0.34292250032489E+02     0.55539674829360E+01
    0.10540000000000E+02     0.22967440190115E+07     0.17879869916257E+07     0.34427508728577E+02     0.55538335735186E+01
    0.10542500000000E+02     0.22992172366796E+07     0.17884784511635E+07     0.34563233998475E+02     0.55536993318920E+01
    0.10545000000000E+02     0.23016879505566E+07     0.17889717756892E+07     0.34699427136206E+02     0.55535647574190E+01
    0.10547500000000E+02     0.23041561628093E+07     0.17894646904500E+07     0.34836089437929E+02     0.55534298494618E+01
    0.10550000000000E+02     0.23066218756027E+07     0.17899594712849E+07     0.34973222201933E+02     0.55532946073816E+01
    0.10552500000000E+02     0.23090850911005E+07     0.17904538386946E+07     0.35110826728628E+02     0.55531590305394E+01
    0.10555000000000E+02     0.23115458114647E+07     0.17909500732732E+07     0.35248904320549E+02     0.55530231182953E+01
    0.10557500000000E+02     0.23140040388559E+07     0.17914458907671E+07     0.35387456282349E+02     0.55528868700087E+01
    0.10560000000000E+02     0.23164597754330E+07     0.17919435765332E+07     0.35526483920794E+02     0.55527502850385E+01
    0.10562500000000E+02     0.23189130233534E+07     0.17924408415560E+07     0.35665988544762E+02     0.55526133627429E+01
    0.10565000000000E+02     0.23213637847729E+07     0.17929399759627E+07     0.35805971465239E+02     0.55524761024795E+01
    0.10567500000000E+02     0.23238120618460E+07     0.17934386859683E+07     0.35946433995314E+02     0.55523385036050E+01
    0.10570000000000E+02     0.23262578567254E+07     0.17939392664781E+07     0.36087377450175E+02     0.55522005654758E+01
    0.10572500000000E+02     0.23287011715624E+07     0.17944394189298E+07     0.36228803147107E+02     0.55520622874475E+01
    0.10575000000000E+02     0.23311420085067E+07     0.17949414430144E+07     0.36370712405485E+02     0.55519236688751E+01
    0.10577500000000E+02     0.23335803697066E+07     0.17954430353846E+07     0.36513106546776E+02     0.55517847091128E+01
    0.10580000000000E+02     0.23360162573087E+07     0.17959465005249E+07     0.36655986894525E+02     0.55516454075144E+01
    0.10582500000000E+02     0.23384496734583E+07     0.17964495302953E+07     0.36799354774363E+02     0.55515057634329E+01
    0.10585000000000E+02     0.23408806202990E+07     0.17969544339813E+07     0.36943211513993E+02     0.55513657762207E+01
    0.10587500000000E+02     0.23433090999730E+07     0.17974588986428E+07     0.37087558443193E+02     0.55512254452296E+01
    0.10590000000000E+02     0.23457351146210E+07     0.17979652383738E+07     0.37232396893806E+02     0.55510847698107E+01
    0.10592500000000E+02     0.23481586663820E+07     0.17984711354262E+07     0.37377728199739E+02     0.55509437493146E+01
    0.10595000000000E+02     0.23505797573937E+07     0.17989789087105E+07     0.37523553696961E+02     0.55508023830910E+01
    0.10597500000000E+02     0.23529983897923E+07     0.17994862356629E+07     0.37669874723491E+02     0.55506606704892E+01
    0.10600000000000E+02     0.23554145657125E+07     0.17999954400180E+07     0.37816692619405E+02     0.55505186108578E+01
    0.10602500000000E+02     0.23578282872874E+07     0.18005041943883E+07     0.37964008726820E+02     0.55503762035449E+01
    0.10605000000000E+02     0.23602395566487E+07     0.18010148273407E+07     0.38111824389896E+02     0.55502334478976E+01
    0.10607500000000E+02     0.23626483759266E+07     0.18015250066561E+07     0.38260140954834E+02     0.55500903432629E+01
    0.10610000000000E+02     0.23650547472498E+07     0.18020370657411E+07     0.38408959769862E+02     0.55499468889866E+01
    0.10612500000000E+02     0.23674586727455E+07     0.18025486675377E+07     0.38558282185241E+02     0.55498030844144E+01
    0.10615000000000E+02     0.23698601545396E+07     0.18030621502998E+07     0.38708109553254E+02     0.55496589288910E+01
    0.10617500000000E+02     0.23722591947562E+07     0.18035751721224E+07     0.38858443228206E+02     0.55495144217607E+01
    0.10620000000000E+02     0.23746557955183E+07     0.18040900761149E+07     0.39009284566409E+02     0.55493695623671E+01
    0.10622500000000E+02     0.23770499589471E+07     0.18046045155176E+07     0.39160634926193E+02     0.55492243500530E+01
    0.10625000000000E+02     0.23794416871626E+07     0.18051208383028E+07     0.39312495667889E+02     0.55490787841610E+01
    0.10627500000000E+02     0.23818309822833E+07     0.18056366928483E+07     0.39464868153827E+02     0.55489328640327E+01
    0.10630000000000E+02     0.23842178464260E+07     0.18061544319972E+07     0.39617753748335E+02     0.55487865890093E+01
    0.10632500000000E+02     0.23866022817063E+07     0.18066716992571E+07     0.39771153817730E+02     0.55486399584312E+01
    0.10635000000000E+02     0.23889842902384E+07     0.18071908523496E+07     0.39925069730315E+02     0.55484929716384E+01
    0.10637500000000E+02     0.23913638741348E+07     0.18077095299043E+07     0.40079502856371E+02     0.55483456279701E+01
    0.10640000000000E+02     0.23937410355067E+07     0.18082300945291E+07     0.40234454568156E+02     0.55481979267650E+01
    0.10642500000000E+02     0.23961157764639E+07     0.18087501799679E+07     0.40389926239900E+02     0.55480498673612E+01
    0.10645000000000E+02     0.23984880991147E+07     0.18092721537225E+07     0.40545919247793E+02     0.55479014490961E+01
    0.10647500000000E+02     0.24008580055660E+07     0.18097936446431E+07     0.40702434969992E+02     0.55477526713065E+01
    0.10650000000000E+02     0.24032254979231E+07     0.18103170251337E+07     0.40859474786600E+02     0.55476035333287E+01
    0.10652500000000E+02     0.24055905782903E+07     0.18108399191427E+07     0.41017040079676E+02     0.55474540344983E+01
    0.10655000000000E+02     0.24079532487700E+07     0.18113647039841E+07     0.41175132233221E+02     0.55473041741503E+01
    0.10657500000000E+02     0.24103135114634E+07     0.18118889986970E+07     0.41333752633172E+02     0.55471539516192E+01
    0.10660000000000E+02     0.24126713684703E+07     0.18124151855126E+07     0.41492902667402E+02     0.55470033662388E+01
    0.10662500000000E+02     0.24150268218891E+07     0.18129408785531E+07     0.41652583725710E+02     0.55468524173423E+01
    0.10665000000000E+02     0.24173798738166E+07     0.18134684649752E+07     0.41812797199820E+02     0.55467011042622E+01
    0.10667500000000E+02     0.24197305263484E+07     0.18139955539758E+07     0.41973544483367E+02     0.55465494263308E+01
    0.10670000000000E+02     0.24220787815786E+07     0.18145245376450E+07     0.42134826971903E+02     0.55463973828793E+01
    0.10672500000000E+02     0.24244246416000E+07     0.18150530202468E+07     0.42296646062880E+02     0.55462449732386E+01
    0.10675000000000E+02     0.24267681085038E+07     0.18155833988124E+07     0.42459003155651E+02     0.55460921967389E+01
    0.10677500000000E+02     0.24291091843800E+07     0.18161132726649E+07     0.42621899651467E+02     0.55459390527099E+01
    0.10680000000000E+02     0.24314478713171E+07     0.18166450437846E+07     0.42785336953459E+02     0.55457855404807E+01
    0.10682500000000E+02     0.24337841714023E+07     0.18171763065458E+07     0.42949316466648E+02     0.55456316593798E+01
    0.10685000000000E+02     0.24361180867212E+07     0.18177094678859E+07     0.43113839597923E+02     0.55454774087349E+01
    0.10687500000000E+02     0.24384496193583E+07     0.18182421172225E+07     0.43278907756051E+02     0.55453227878734E+01
    0.10690000000000E+02     0.24407787713966E+07     0.18187766664576E+07     0.43444522351656E+02     0.55451677961220E+01
    0.10692500000000E+02     0.24431055449176E+07     0.18193107000445E+07     0.43610684797227E+02     0.55450124328069E+01
    0.10695000000000E+02     0.24454299420016E+07     0.18198466348577E+07     0.43777396507097E+02     0.55448566972536E+01
    0.10697500000000E+02     0.24477519647275E+07     0.18203820503782E+07     0.43944658897452E+02     0.55447005887870E+01
    0.10700000000000E+02     0.24500716151727E+07     0.18209193684611E+07     0.44112473386313E+02     0.55445441067315E+01
    0.10702500000000E+02     0.24523888954134E+07     0.18214561636068E+07     0.44280841393538E+02     0.55443872504110E+01
    0.10705000000000E+02     0.24547038075243E+07     0.18219948626592E+07     0.44449764340806E+02     0.55442300191486E+01
    0.10707500000000E+02     0.24570163535789E+07     0.18225330351303E+07     0.44619243651623E+02     0.55440724122671E+01
    0.10710000000000E+02     0.24593265356492E+07     0.18230731128602E+07     0.44789280751305E+02     0.55439144290885E+01
    0.10712500000000E+02     0.24616343558058E+07     0.18236126603649E+07     0.44959877066978E+02     0.55437560689343E+01
    0.10715000000000E+02     0.24639398161182E+07     0.18241541144889E+07     0.45131034027567E+02     0.55435973311254E+01
    0.10717500000000E+02     0.24662429186543E+07     0.18246950347438E+07     0.45302753063795E+02     0.55434382149823E+01
    0.10720000000000E+02     0.24685436654808E+07     0.18252378629865E+07     0.45475035608168E+02     0.55432787198247E+01
    0.10722500000000E+02     0.24708420586630E+07     0.18257801537165E+07     0.45647883094979E+02     0.55431188449719E+01
    0.10725000000000E+02     0.24731381002648E+07     0.18263243538107E+07     0.45821296960292E+02     0.55429585897425E+01
    0.10727500000000E+02     0.24754317923489E+07     0.18268680127487E+07     0.45995278641938E+02     0.55427979534546E+01
    0.10730000000000E+02     0.24777231369766E+07     0.18274135824357E+07     0.46169829579513E+02     0.55426369354259E+01
    0.10732500000000E+02     0.24800121362079E+07     0.18279586073229E+07     0.46344951214365E+02     0.55424755349732E+01
    0.10735000000000E+02     0.24822987921013E+07     0.18285055443517E+07     0.46520644989588E+02     0.55423137514130E+01
    0.10737500000000E+02     0.24845831067143E+07     0.18290519329374E+07     0.46696912350019E+02     0.55421515840613E+01
    0.10740000000000E+02     0.24868650821028E+07     0.18296002350655E+07     0.46873754742225E+02     0.55419890322332E+01
    0.10742500000000E+02     0.24891447203214E+07     0.18301479851072E+07     0.47051173614504E+02     0.55418260952435E+01
    0.10745000000000E+02     0.24914220234237E+07     0.18306976500999E+07     0.47229170416868E+02     0.55416627724066E+01
    0.10747500000000E+02     0.24936969934615E+07     0.18312467593630E+07     0.47407746601044E+02     0.55414990630359E+01
    0.10750000000000E+02     0.24959696324857E+07     0.18317977849939E+07     0.47586903620464E+02     0.55413349664447E+01
    0.10752500000000E+02     0.24982399425456E+07     0.18323482512519E+07     0.47766642930255E+02     0.55411704819455E+01
    0.10755000000000E+02     0.25005079256895E+07     0.18329006353026E+07     0.47946965987236E+02     0.55410056088503E+01
    0.10757500000000E+02     0.25027735839641E+07     0.18334524563369E+07     0.48127874249909E+02     0.55408403464706E+01
    0.10760000000000E+02     0.25050369194150E+07     0.18340061965968E+07     0.48309369178451E+02     0.55406746941172E+01
    0.10762500000000E+02     0.25072979340864E+07     0.18345593701971E+07     0.48491452234705E+02     0.55405086511007E+01
    0.10765000000000E+02     0.25095566300213E+07     0.18351144644637E+07     0.48674124882177E+02     0.55403422167308E+01
    0.10767500000000E+02     0.25118130092612E+07     0.18356689884274E+07     0.48857388586025E+02     0.55401753903169E+01
    0.10770000000000E+02     0.25140670738467E+07     0.18362254345061E+07     0.49041244813051E+02     0.55400081711676E+01
    0.10772500000000E+02     0.25163188258167E+07     0.18367813066385E+07     0.49225695031696E+02     0.55398405585913E+01
    0.10775000000000E+02     0.25185682672090E+07     0.18373391023426E+07     0.49410740712029E+02     0.55396725518957E+01
    0.10777500000000E+02     0.25208154000603E+07     0.18378963204569E+07     0.49596383325742E+02     0.55395041503879E+01
    0.10780000000000E+02     0.25230602264057E+07     0.18384554636077E+07     0.49782624346141E+02     0.55393353533745E+01
    0.10782500000000E+02     0.25253027482792E+07     0.18390140255250E+07     0.49969465248139E+02     0.55391661601617E+01
    0.10785000000000E+02     0.25275429677136E+07     0.18395745139514E+07     0.50156907508245E+02     0.55389965700551E+01
    0.10787500000000E+02     0.25297808867402E+07     0.18401344175006E+07     0.50344952604561E+02     0.55388265823597E+01
    0.10790000000000E+02     0.25320165073893E+07     0.18406962490396E+07     0.50533602016767E+02     0.55386561963800E+01
    0.10792500000000E+02     0.25342498316898E+07     0.18412574920574E+07     0.50722857226122E+02     0.55384854114201E+01
    0.10795000000000E+02     0.25364808616692E+07     0.18418206645534E+07     0.50912719715447E+02     0.55383142267835E+01
    0.10797500000000E+02     0.25387095993542E+07     0.18423832448842E+07     0.51103190969125E+02     0.55381426417731E+01
    0.10800000000000E+02     0.25409360467697E+07     0.18429477561898E+07     0.51294272473084E+02     0.55379706556914E+01
    0.10802500000000E+02     0.25431602059397E+07     0.18435116716858E+07     0.51485965714794E+02     0.55377982678404E+01
    0.10805000000000E+02     0.25453820788868E+07     0.18440775196609E+07     0.51678272183260E+02     0.55376254775214E+01
    0.10807500000000E+02     0.25476016676325E+07     0.18446427681820E+07     0.51871193369010E+02     0.55374522840354E+01
    0.10810000000000E+02     0.25498189741969E+07     0.18452099506944E+07     0.52064730764087E+02     0.55372786866828E+01
    0.10812500000000E+02     0.25520340005990E+07     0.18457765301082E+07     0.52258885862043E+02     0.55371046847635E+01
    0.10815000000000E+02     0.25542467488564E+07     0.18463450450334E+07     0.52453660157928E+02     0.55369302775770E+01
    0.10817500000000E+02     0.25564572209857E+07     0.18469129532150E+07     0.52649055148281E+02     0.55367554644219E+01
    0.10820000000000E+02     0.25586654190020E+07     0.18474827984359E+07     0.52845072331125E+02     0.55365802445969E+01
    0.10822500000000E+02     0.25608713449193E+07     0.18480520332681E+07     0.53041713205953E+02     0.55364046173997E+01
    0.10825000000000E+02     0.25630750007505E+07     0.18486232066756E+07     0.53238979273724E+02     0.55362285821277E+01
    0.10827500000000E+02     0.25652763885071E+07     0.18491937660488E+07     0.53436872036850E+02     0.55360521380779E+01
    0.10830000000000E+02     0.25674755101994E+07     0.18497662655409E+07     0.53635392999191E+02     0.55358752845466E+01
    0.10832500000000E+02     0.25696723678366E+07     0.18503381473530E+07     0.53834543666043E+02     0.55356980208297E+01
    0.10835000000000E+02     0.25718669634266E+07     0.18509119708355E+07     0.54034325544131E+02     0.55355203462227E+01
    0.10837500000000E+02     0.25740592989760E+07     0.18514851729920E+07     0.54234740141598E+02     0.55353422600204E+01
    0.10840000000000E+02     0.25762493764904E+07     0.18520603183783E+07     0.54435788968000E+02     0.55351637615172E+01
    0.10842500000000E+02     0.25784371979740E+07     0.18526348387920E+07     0.54637473534289E+02     0.55349848500072E+01
    0.10845000000000E+02     0.25806227654299E+07     0.18532113040028E+07     0.54839795352811E+02     0.55348055247837E+01
    0.10847500000000E+02     0.25828060808601E+07     0.18537871405943E+07     0.55042755937297E+02     0.55346257851397E+01
    0.10850000000000E+02     0.25849871462651E+07     0.18543649235577E+07     0.55246356802846E+02     0.55344456303678E+01
    0.10852500000000E+02     0.25871659636445E+07     0.18549420742547E+07     0.55450599465924E+02     0.55342650597599E+01
    0.10855000000000E+02     0.25893425349966E+07     0.18555211729065E+07     0.55655485444351E+02     0.55340840726075E+01
    0.10857500000000E+02     0.25915168623185E+07     0.18560996356442E+07     0.55861016257289E+02     0.55339026682018E+01
    0.10860000000000E+02     0.25936889476061E+07     0.18566800479273E+07     0.56067193425239E+02     0.55337208458333E+01
    0.10862500000000E+02     0.25958587928542E+07     0.18572598206484E+07     0.56274018470025E+02     0.55335386047921E+01
    0.10865000000000E+02     0.25980264000563E+07     0.18578415445133E+07     0.56481492914786E+02     0.55333559443678E+01
    0.10867500000000E+02     0.26001917712047E+07     0.18584226251677E+07     0.56689618283969E+02     0.55331728638497E+01
    0.10870000000000E+02     0.26023549082907E+07     0.18590056585721E+07     0.56898396103318E+02     0.55329893625264E+01
    0.10872500000000E+02     0.26045158133044E+07     0.18595880451171E+07     0.57107827899861E+02     0.55328054396861E+01
    0.10875000000000E+02     0.26066744882345E+07     0.18601723860260E+07     0.57317915201906E+02     0.55326210946167E+01
    0.10877500000000E+02     0.26088309350688E+07     0.18607560764262E+07     0.57528659539023E+02     0.55324363266055E+01
    0.10880000000000E+02     0.26109851557938E+07     0.18613417228119E+07     0.57740062442044E+02     0.55322511349393E+01
    0.10882500000000E+02     0.26131371523949E+07     0.18619267150391E+07     0.57952125443044E+02     0.55320655189045E+01
    0.10885000000000E+02     0.26152869268562E+07     0.18625136648813E+07     0.58164850075337E+02     0.55318794777871E+01
    0.10887500000000E+02     0.26174344811609E+07     0.18630999569146E+07     0.58378237873461E+02     0.55316930108725E+01
    0.10890000000000E+02     0.26195798172907E+07     0.18636882082000E+07     0.58592290373172E+02     0.55315061174458E+01
    0.10892500000000E+02     0.26217229372265E+07     0.18642757980256E+07     0.58807009111432E+02     0.55313187967917E+01
    0.10895000000000E+02     0.26238638429478E+07     0.18648653487482E+07     0.59022395626399E+02     0.55311310481941E+01
    0.10897500000000E+02     0.26260025364331E+07     0.18654542343596E+07     0.59238451457413E+02     0.55309428709369E+01
