&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.32300000000000001     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  681.00000000000000     ,
 VS= 0.92000000000000004     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.32300000000000001     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   681.00000000000000     
  0.92000000000000004     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.26761600000000E+02     0.53463828210290E+03     0.46606059914362E+03     0.10420111540302E+05     0.10792587606767E+01
    0.26763800000000E+02     0.53472255213276E+03     0.46616009719024E+03     0.10422545210713E+05     0.10791455953941E+01
    0.26766000000000E+02     0.53480684301541E+03     0.46626538773904E+03     0.10424979248511E+05     0.10790325647467E+01
    0.26768200000000E+02     0.53489115474896E+03     0.46636491343689E+03     0.10427413653724E+05     0.10789196686178E+01
    0.26770400000000E+02     0.53497548733149E+03     0.46647023470394E+03     0.10429848426377E+05     0.10788069068910E+01
    0.26772600000000E+02     0.53505984076113E+03     0.46656978805540E+03     0.10432283566497E+05     0.10786942794500E+01
    0.26774800000000E+02     0.53514421503596E+03     0.46667514004424E+03     0.10434719074111E+05     0.10785817861785E+01
    0.26777000000000E+02     0.53522861015411E+03     0.46677472105172E+03     0.10437154949245E+05     0.10784694269600E+01
    0.26779200000000E+02     0.53531302611366E+03     0.46688010376587E+03     0.10439591191925E+05     0.10783572016782E+01
    0.26781400000000E+02     0.53539746291274E+03     0.46697971243178E+03     0.10442027802178E+05     0.10782451102171E+01
    0.26783600000000E+02     0.53548192054944E+03     0.46708512587476E+03     0.10444464780030E+05     0.10781331524602E+01
    0.26785800000000E+02     0.53556639902189E+03     0.46718476220150E+03     0.10446902125507E+05     0.10780213282914E+01
    0.26788000000000E+02     0.53565089832818E+03     0.46729020637684E+03     0.10449339838637E+05     0.10779096375946E+01
    0.26790200000000E+02     0.53573541846644E+03     0.46738987036683E+03     0.10451777919445E+05     0.10777980802537E+01
    0.26792400000000E+02     0.53581995943479E+03     0.46749534527806E+03     0.10454216367958E+05     0.10776866561526E+01
    0.26794600000000E+02     0.53590452123132E+03     0.46759503693368E+03     0.10456655184203E+05     0.10775753651751E+01
    0.26796800000000E+02     0.53598910385417E+03     0.46770054258433E+03     0.10459094368205E+05     0.10774642072054E+01
    0.26799000000000E+02     0.53607370730144E+03     0.46780026190801E+03     0.10461533919991E+05     0.10773531821275E+01
    0.26801200000000E+02     0.53615833157127E+03     0.46790579830160E+03     0.10463973839588E+05     0.10772422898254E+01
    0.26803400000000E+02     0.53624297666177E+03     0.46800554529573E+03     0.10466414127021E+05     0.10771315301831E+01
    0.26805600000000E+02     0.53632764257106E+03     0.46811111243580E+03     0.10468854782318E+05     0.10770209030849E+01
    0.26807800000000E+02     0.53641232929726E+03     0.46821088710278E+03     0.10471295805505E+05     0.10769104084150E+01
    0.26810000000000E+02     0.53649703683850E+03     0.46831648499286E+03     0.10473737196608E+05     0.10768000460574E+01
    0.26812200000000E+02     0.53658176519291E+03     0.46841628733510E+03     0.10476178955653E+05     0.10766898158965E+01
    0.26814400000000E+02     0.53666651435862E+03     0.46852191597871E+03     0.10478621082667E+05     0.10765797178166E+01
    0.26816600000000E+02     0.53675128433374E+03     0.46862174599862E+03     0.10481063577677E+05     0.10764697517019E+01
    0.26818800000000E+02     0.53683607511642E+03     0.46872740539929E+03     0.10483506440708E+05     0.10763599174368E+01
    0.26821000000000E+02     0.53692088670477E+03     0.46882726309927E+03     0.10485949671787E+05     0.10762502149058E+01
    0.26823200000000E+02     0.53700571909695E+03     0.46893295326054E+03     0.10488393270941E+05     0.10761406439931E+01
    0.26825400000000E+02     0.53709057229107E+03     0.46903283864300E+03     0.10490837238196E+05     0.10760312045834E+01
    0.26827600000000E+02     0.53717544628527E+03     0.46913855956839E+03     0.10493281573578E+05     0.10759218965610E+01
    0.26829800000000E+02     0.53726034107769E+03     0.46923847263573E+03     0.10495726277114E+05     0.10758127198106E+01
    0.26832000000000E+02     0.53734525666647E+03     0.46934422432878E+03     0.10498171348829E+05     0.10757036742166E+01
    0.26834200000000E+02     0.53743019304975E+03     0.46944416508340E+03     0.10500616788752E+05     0.10755947596638E+01
    0.26836400000000E+02     0.53751515022566E+03     0.46954994754763E+03     0.10503062596906E+05     0.10754859760367E+01
    0.26838600000000E+02     0.53760012819235E+03     0.46964991599195E+03     0.10505508773320E+05     0.10753773232201E+01
    0.26840800000000E+02     0.53768512694795E+03     0.46975572923090E+03     0.10507955318020E+05     0.10752688010986E+01
    0.26843000000000E+02     0.53777014649062E+03     0.46985572536732E+03     0.10510402231031E+05     0.10751604095570E+01
    0.26845200000000E+02     0.53785518681850E+03     0.46996156938451E+03     0.10512849512381E+05     0.10750521484802E+01
    0.26847400000000E+02     0.53794024792973E+03     0.47006159321543E+03     0.10515297162095E+05     0.10749440177529E+01
    0.26849600000000E+02     0.53802532982247E+03     0.47016746801441E+03     0.10517745180201E+05     0.10748360172601E+01
    0.26851800000000E+02     0.53811043249485E+03     0.47026751954224E+03     0.10520193566723E+05     0.10747281468865E+01
    0.26854000000000E+02     0.53819555594504E+03     0.47037342512652E+03     0.10522642321689E+05     0.10746204065173E+01
    0.26856200000000E+02     0.53828070017118E+03     0.47047350435367E+03     0.10525091445126E+05     0.10745127960374E+01
    0.26858400000000E+02     0.53836586517143E+03     0.47057944072680E+03     0.10527540937059E+05     0.10744053153317E+01
    0.26860600000000E+02     0.53845105094393E+03     0.47067954765567E+03     0.10529990797514E+05     0.10742979642854E+01
    0.26862800000000E+02     0.53853625748685E+03     0.47078551482117E+03     0.10532441026519E+05     0.10741907427836E+01
    0.26865000000000E+02     0.53862148479834E+03     0.47088564945417E+03     0.10534891624099E+05     0.10740836507114E+01
    0.26867200000000E+02     0.53870673287656E+03     0.47099164741558E+03     0.10537342590281E+05     0.10739766879540E+01
    0.26869400000000E+02     0.53879200171967E+03     0.47109180975511E+03     0.10539793925091E+05     0.10738698543965E+01
    0.26871600000000E+02     0.53887729132582E+03     0.47119783851597E+03     0.10542245628556E+05     0.10737631499244E+01
    0.26873800000000E+02     0.53896260169319E+03     0.47129802856443E+03     0.10544697700702E+05     0.10736565744227E+01
    0.26876000000000E+02     0.53904793281993E+03     0.47140408812826E+03     0.10547150141554E+05     0.10735501277770E+01
    0.26878200000000E+02     0.53913328470421E+03     0.47150430588808E+03     0.10549602951141E+05     0.10734438098725E+01
    0.26880400000000E+02     0.53921865734419E+03     0.47161039625842E+03     0.10552056129487E+05     0.10733376205947E+01
    0.26882600000000E+02     0.53930405073804E+03     0.47171064173198E+03     0.10554509676619E+05     0.10732315598290E+01
    0.26884800000000E+02     0.53938946488392E+03     0.47181676291237E+03     0.10556963592564E+05     0.10731256274609E+01
    0.26887000000000E+02     0.53947489978001E+03     0.47191703610208E+03     0.10559417877348E+05     0.10730198233760E+01
    0.26889200000000E+02     0.53956035542448E+03     0.47202318809605E+03     0.10561872530997E+05     0.10729141474597E+01
    0.26891400000000E+02     0.53964583181550E+03     0.47212348900433E+03     0.10564327553537E+05     0.10728085995978E+01
    0.26893600000000E+02     0.53973132895124E+03     0.47222967181541E+03     0.10566782944996E+05     0.10727031796758E+01
    0.26895800000000E+02     0.53981684682988E+03     0.47233000044466E+03     0.10569238705398E+05     0.10725978875795E+01
    0.26898000000000E+02     0.53990238544958E+03     0.47243621407638E+03     0.10571694834771E+05     0.10724927231945E+01
    0.26900200000000E+02     0.53998794480854E+03     0.47253657042901E+03     0.10574151333141E+05     0.10723876864067E+01
    0.26902400000000E+02     0.54007352490492E+03     0.47264281488492E+03     0.10576608200534E+05     0.10722827771018E+01
    0.26904600000000E+02     0.54015912573691E+03     0.47274319896333E+03     0.10579065436977E+05     0.10721779951657E+01
    0.26906800000000E+02     0.54024474730268E+03     0.47284947424695E+03     0.10581523042495E+05     0.10720733404843E+01
    0.26909000000000E+02     0.54033038960042E+03     0.47294988605356E+03     0.10583981017115E+05     0.10719688129435E+01
    0.26911200000000E+02     0.54041605262832E+03     0.47305619216843E+03     0.10586439360864E+05     0.10718644124292E+01
    0.26913400000000E+02     0.54050173638454E+03     0.47315663170563E+03     0.10588898073767E+05     0.10717601388275E+01
    0.26915600000000E+02     0.54058744086729E+03     0.47326296865530E+03     0.10591357155852E+05     0.10716559920244E+01
    0.26917800000000E+02     0.54067316607475E+03     0.47336343592550E+03     0.10593816607143E+05     0.10715519719061E+01
    0.26920000000000E+02     0.54075891200510E+03     0.47346980371350E+03     0.10596276427668E+05     0.10714480783586E+01
    0.26922200000000E+02     0.54084467865654E+03     0.47357029871910E+03     0.10598736617454E+05     0.10713443112680E+01
    0.26924400000000E+02     0.54093046602725E+03     0.47367669734896E+03     0.10601197176525E+05     0.10712406705207E+01
    0.26926600000000E+02     0.54101627411543E+03     0.47377722009239E+03     0.10603658104909E+05     0.10711371560029E+01
    0.26928800000000E+02     0.54110210291927E+03     0.47388364956765E+03     0.10606119402632E+05     0.10710337676008E+01
    0.26931000000000E+02     0.54118795243697E+03     0.47398420005129E+03     0.10608581069720E+05     0.10709305052008E+01
    0.26933200000000E+02     0.54127382266671E+03     0.47409066037549E+03     0.10611043106199E+05     0.10708273686892E+01
    0.26935400000000E+02     0.54135971360671E+03     0.47419123860177E+03     0.10613505512096E+05     0.10707243579525E+01
    0.26937600000000E+02     0.54144562525515E+03     0.47429772977844E+03     0.10615968287436E+05     0.10706214728772E+01
    0.26939800000000E+02     0.54153155761023E+03     0.47439833574975E+03     0.10618431432247E+05     0.10705187133496E+01
    0.26942000000000E+02     0.54161751067016E+03     0.47450485778244E+03     0.10620894946555E+05     0.10704160792564E+01
    0.26944200000000E+02     0.54170348443314E+03     0.47460549150120E+03     0.10623358830385E+05     0.10703135704842E+01
    0.26946400000000E+02     0.54178947889737E+03     0.47471204439344E+03     0.10625823083765E+05     0.10702111869195E+01
    0.26948600000000E+02     0.54187549406105E+03     0.47481270586204E+03     0.10628287706720E+05     0.10701089284490E+01
    0.26950800000000E+02     0.54196152992239E+03     0.47491928961737E+03     0.10630752699276E+05     0.10700067949595E+01
    0.26953000000000E+02     0.54204758647960E+03     0.47501997883824E+03     0.10633218061461E+05     0.10699047863376E+01
    0.26955200000000E+02     0.54213366373089E+03     0.47512659346020E+03     0.10635683793300E+05     0.10698029024702E+01
    0.26957400000000E+02     0.54221976167446E+03     0.47522731043573E+03     0.10638149894819E+05     0.10697011432440E+01
    0.26959600000000E+02     0.54230588030852E+03     0.47533395592785E+03     0.10640616366045E+05     0.10695995085460E+01
    0.26961800000000E+02     0.54239201963129E+03     0.47543470066045E+03     0.10643083207003E+05     0.10694979982631E+01
    0.26964000000000E+02     0.54247817964099E+03     0.47554137702629E+03     0.10645550417722E+05     0.10693966122822E+01
    0.26966200000000E+02     0.54256436033581E+03     0.47564214951837E+03     0.10648017998225E+05     0.10692953504903E+01
    0.26968400000000E+02     0.54265056171399E+03     0.47574885676145E+03     0.10650485948541E+05     0.10691942127745E+01
    0.26970600000000E+02     0.54273678377373E+03     0.47584965701542E+03     0.10652954268694E+05     0.10690931990218E+01
    0.26972800000000E+02     0.54282302651326E+03     0.47595639513929E+03     0.10655422958712E+05     0.10689923091194E+01
    0.26975000000000E+02     0.54290928993079E+03     0.47605722315755E+03     0.10657892018621E+05     0.10688915429544E+01
    0.26977200000000E+02     0.54299557402454E+03     0.47616399216574E+03     0.10660361448446E+05     0.10687909004141E+01
    0.26979400000000E+02     0.54308187879274E+03     0.47626484795071E+03     0.10662831248214E+05     0.10686903813856E+01
    0.26981600000000E+02     0.54316820423361E+03     0.47637164784677E+03     0.10665301417952E+05     0.10685899857564E+01
    0.26983800000000E+02     0.54325455034537E+03     0.47647253140085E+03     0.10667771957685E+05     0.10684897134137E+01
    0.26986000000000E+02     0.54334091712625E+03     0.47657936218831E+03     0.10670242867440E+05     0.10683895642449E+01
    0.26988200000000E+02     0.54342730457448E+03     0.47668027351391E+03     0.10672714147244E+05     0.10682895381374E+01
    0.26990400000000E+02     0.54351371268828E+03     0.47678713519633E+03     0.10675185797121E+05     0.10681896349787E+01
    0.26992600000000E+02     0.54360014146588E+03     0.47688807429584E+03     0.10677657817099E+05     0.10680898546564E+01
    0.26994800000000E+02     0.54368659090551E+03     0.47699496687675E+03     0.10680130207204E+05     0.10679901970579E+01
    0.26997000000000E+02     0.54377306100541E+03     0.47709593375260E+03     0.10682602967462E+05     0.10678906620708E+01
    0.26999200000000E+02     0.54385955176380E+03     0.47720285723555E+03     0.10685076097899E+05     0.10677912495829E+01
    0.27001400000000E+02     0.54394606317892E+03     0.47730385189014E+03     0.10687549598542E+05     0.10676919594818E+01
    0.27003600000000E+02     0.54403259524902E+03     0.47741080627865E+03     0.10690023469417E+05     0.10675927916551E+01
    0.27005800000000E+02     0.54411914797231E+03     0.47751182871439E+03     0.10692497710549E+05     0.10674937459908E+01
    0.27008000000000E+02     0.54420572134704E+03     0.47761881401203E+03     0.10694972321966E+05     0.10673948223766E+01
    0.27010200000000E+02     0.54429231537146E+03     0.47771986423132E+03     0.10697447303693E+05     0.10672960207003E+01
    0.27012400000000E+02     0.54437893004379E+03     0.47782688044161E+03     0.10699922655757E+05     0.10671973408499E+01
    0.27014600000000E+02     0.54446556536228E+03     0.47792795844688E+03     0.10702398378184E+05     0.10670987827132E+01
    0.27016800000000E+02     0.54455222132518E+03     0.47803500557337E+03     0.10704874470999E+05     0.10670003461784E+01
    0.27019000000000E+02     0.54463889793072E+03     0.47813611136700E+03     0.10707350934231E+05     0.10669020311334E+01
    0.27021200000000E+02     0.54472559517716E+03     0.47824318941324E+03     0.10709827767903E+05     0.10668038374664E+01
    0.27023400000000E+02     0.54481231306274E+03     0.47834432299766E+03     0.10712304972044E+05     0.10667057650653E+01
    0.27025600000000E+02     0.54489905158570E+03     0.47845143196718E+03     0.10714782546679E+05     0.10666078138185E+01
    0.27027800000000E+02     0.54498581074430E+03     0.47855259334478E+03     0.10717260491833E+05     0.10665099836140E+01
    0.27030000000000E+02     0.54507259053678E+03     0.47865973324114E+03     0.10719738807535E+05     0.10664122743403E+01
    0.27032200000000E+02     0.54515939096140E+03     0.47876092241434E+03     0.10722217493808E+05     0.10663146858855E+01
    0.27034400000000E+02     0.54524621201641E+03     0.47886809324108E+03     0.10724696550681E+05     0.10662172181380E+01
    0.27036600000000E+02     0.54533305370006E+03     0.47896931021228E+03     0.10727175978179E+05     0.10661198709862E+01
    0.27038800000000E+02     0.54541991601061E+03     0.47907651197293E+03     0.10729655776328E+05     0.10660226443186E+01
    0.27041000000000E+02     0.54550679894631E+03     0.47917775674455E+03     0.10732135945154E+05     0.10659255380235E+01
    0.27043200000000E+02     0.54559370250542E+03     0.47928498944267E+03     0.10734616484684E+05     0.10658285519896E+01
    0.27045400000000E+02     0.54568062668620E+03     0.47938626201711E+03     0.10737097394944E+05     0.10657316861054E+01
    0.27047600000000E+02     0.54576757148692E+03     0.47949352565624E+03     0.10739578675960E+05     0.10656349402596E+01
    0.27049800000000E+02     0.54585453690582E+03     0.47959482603591E+03     0.10742060327759E+05     0.10655383143407E+01
    0.27052000000000E+02     0.54594152294117E+03     0.47970212061959E+03     0.10744542350366E+05     0.10654418082375E+01
    0.27054200000000E+02     0.54602852959124E+03     0.47980344880690E+03     0.10747024743807E+05     0.10653454218388E+01
    0.27056400000000E+02     0.54611555685429E+03     0.47991077433868E+03     0.10749507508109E+05     0.10652491550333E+01
    0.27058600000000E+02     0.54620260472858E+03     0.48001213033604E+03     0.10751990643299E+05     0.10651530077098E+01
    0.27060800000000E+02     0.54628967321239E+03     0.48011948681947E+03     0.10754474149401E+05     0.10650569797573E+01
    0.27063000000000E+02     0.54637676230398E+03     0.48022087062928E+03     0.10756958026443E+05     0.10649610710648E+01
    0.27065200000000E+02     0.54646387200162E+03     0.48032825806790E+03     0.10759442274451E+05     0.10648652815210E+01
    0.27067400000000E+02     0.54655100230358E+03     0.48042966969258E+03     0.10761926893450E+05     0.10647696110152E+01
    0.27069600000000E+02     0.54663815320814E+03     0.48053708808993E+03     0.10764411883468E+05     0.10646740594363E+01
    0.27071800000000E+02     0.54672532471356E+03     0.48063852753188E+03     0.10766897244529E+05     0.10645786266736E+01
    0.27074000000000E+02     0.54681251681812E+03     0.48074597689152E+03     0.10769382976661E+05     0.10644833126160E+01
    0.27076200000000E+02     0.54689972952010E+03     0.48084744415316E+03     0.10771869079890E+05     0.10643881171529E+01
    0.27078400000000E+02     0.54698696281778E+03     0.48095492447862E+03     0.10774355554241E+05     0.10642930401735E+01
    0.27080600000000E+02     0.54707421670942E+03     0.48105641956235E+03     0.10776842399741E+05     0.10641980815671E+01
    0.27082800000000E+02     0.54716149119332E+03     0.48116393085719E+03     0.10779329616416E+05     0.10641032412230E+01
    0.27085000000000E+02     0.54724878626774E+03     0.48126545376542E+03     0.10781817204292E+05     0.10640085190307E+01
    0.27087200000000E+02     0.54733610193098E+03     0.48137299603319E+03     0.10784305163395E+05     0.10639139148795E+01
    0.27089400000000E+02     0.54742343818131E+03     0.48147454676833E+03     0.10786793493752E+05     0.10638194286590E+01
    0.27091600000000E+02     0.54751079501702E+03     0.48158212001256E+03     0.10789282195389E+05     0.10637250602586E+01
    0.27093800000000E+02     0.54759817243640E+03     0.48168369857702E+03     0.10791771268332E+05     0.10636308095680E+01
    0.27096000000000E+02     0.54768557043772E+03     0.48179130280128E+03     0.10794260712606E+05     0.10635366764769E+01
    0.27098200000000E+02     0.54777298901929E+03     0.48189290919746E+03     0.10796750528239E+05     0.10634426608747E+01
    0.27100400000000E+02     0.54786042817938E+03     0.48200054440529E+03     0.10799240715257E+05     0.10633487626514E+01
    0.27102600000000E+02     0.54794788791629E+03     0.48210217863561E+03     0.10801731273684E+05     0.10632549816965E+01
    0.27104800000000E+02     0.54803536822830E+03     0.48220984483055E+03     0.10804222203549E+05     0.10631613179001E+01
    0.27107000000000E+02     0.54812286911372E+03     0.48231150689741E+03     0.10806713504876E+05     0.10630677711518E+01
    0.27109200000000E+02     0.54821039057083E+03     0.48241920408302E+03     0.10809205177692E+05     0.10629743413416E+01
    0.27111400000000E+02     0.54829793259793E+03     0.48252089398884E+03     0.10811697222024E+05     0.10628810283596E+01
    0.27113600000000E+02     0.54838549519331E+03     0.48262862216866E+03     0.10814189637896E+05     0.10627878320955E+01
    0.27115800000000E+02     0.54847307835528E+03     0.48273033991585E+03     0.10816682425336E+05     0.10626947524396E+01
    0.27118000000000E+02     0.54856068208213E+03     0.48283809909343E+03     0.10819175584370E+05     0.10626017892819E+01
    0.27120200000000E+02     0.54864830637216E+03     0.48293984468439E+03     0.10821669115023E+05     0.10625089425125E+01
    0.27122400000000E+02     0.54873595122366E+03     0.48304763486328E+03     0.10824163017322E+05     0.10624162120217E+01
    0.27124600000000E+02     0.54882361663496E+03     0.48314940830042E+03     0.10826657291294E+05     0.10623235976997E+01
    0.27126800000000E+02     0.54891130260433E+03     0.48325722948418E+03     0.10829151936963E+05     0.10622310994367E+01
    0.27129000000000E+02     0.54899900913010E+03     0.48335903076991E+03     0.10831646954357E+05     0.10621387171231E+01
    0.27131200000000E+02     0.54908673621057E+03     0.48346688296208E+03     0.10834142343501E+05     0.10620464506492E+01
    0.27133400000000E+02     0.54917448384403E+03     0.48356871209881E+03     0.10836638104421E+05     0.10619542999056E+01
    0.27135600000000E+02     0.54926225202881E+03     0.48367659530294E+03     0.10839134237144E+05     0.10618622647826E+01
    0.27137800000000E+02     0.54935004076321E+03     0.48377845229309E+03     0.10841630741697E+05     0.10617703451708E+01
    0.27140000000000E+02     0.54943785004554E+03     0.48388636651273E+03     0.10844127618104E+05     0.10616785409608E+01
    0.27142200000000E+02     0.54952567987411E+03     0.48398825135870E+03     0.10846624866392E+05     0.10615868520431E+01
    0.27144400000000E+02     0.54961353024724E+03     0.48409619659741E+03     0.10849122486587E+05     0.10614952783085E+01
    0.27146600000000E+02     0.54970140116323E+03     0.48419810930160E+03     0.10851620478716E+05     0.10614038196477E+01
    0.27148800000000E+02     0.54978929262041E+03     0.48430608556293E+03     0.10854118842804E+05     0.10613124759514E+01
    0.27151000000000E+02     0.54987720461709E+03     0.48440802612776E+03     0.10856617578877E+05     0.10612212471105E+01
    0.27153200000000E+02     0.54996513715158E+03     0.48451603341525E+03     0.10859116686963E+05     0.10611301330157E+01
    0.27155400000000E+02     0.55005309022221E+03     0.48461800184313E+03     0.10861616167086E+05     0.10610391335581E+01
    0.27157600000000E+02     0.55014106382730E+03     0.48472604016034E+03     0.10864116019273E+05     0.10609482486285E+01
    0.27159800000000E+02     0.55022905796517E+03     0.48482803645368E+03     0.10866616243550E+05     0.10608574781180E+01
    0.27162000000000E+02     0.55031707263413E+03     0.48493610580416E+03     0.10869116839944E+05     0.10607668219176E+01
    0.27164200000000E+02     0.55040510783252E+03     0.48503812996537E+03     0.10871617808479E+05     0.10606762799185E+01
    0.27166400000000E+02     0.55049316355865E+03     0.48514623035267E+03     0.10874119149183E+05     0.10605858520118E+01
    0.27168600000000E+02     0.55058123981086E+03     0.48524828238416E+03     0.10876620862082E+05     0.10604955380886E+01
    0.27170800000000E+02     0.55066933658747E+03     0.48535641381184E+03     0.10879122947201E+05     0.10604053380403E+01
    0.27173000000000E+02     0.55075745388680E+03     0.48545849371602E+03     0.10881625404567E+05     0.10603152517581E+01
    0.27175200000000E+02     0.55084559170720E+03     0.48556665618762E+03     0.10884128234205E+05     0.10602252791334E+01
    0.27177400000000E+02     0.55093375004698E+03     0.48566876396690E+03     0.10886631436143E+05     0.10601354200576E+01
    0.27179600000000E+02     0.55102192890448E+03     0.48577695748598E+03     0.10889135010406E+05     0.10600456744221E+01
    0.27181800000000E+02     0.55111012827803E+03     0.48587909314276E+03     0.10891638957019E+05     0.10599560421184E+01
    0.27184000000000E+02     0.55119834816598E+03     0.48598731771288E+03     0.10894143276010E+05     0.10598665230381E+01
    0.27186200000000E+02     0.55128658856664E+03     0.48608948124958E+03     0.10896647967405E+05     0.10597771170728E+01
    0.27188400000000E+02     0.55137484947836E+03     0.48619773687429E+03     0.10899153031228E+05     0.10596878241141E+01
    0.27190600000000E+02     0.55146313089948E+03     0.48629992829332E+03     0.10901658467508E+05     0.10595986440537E+01
    0.27192800000000E+02     0.55155143282834E+03     0.48640821497617E+03     0.10904164276268E+05     0.10595095767833E+01
    0.27195000000000E+02     0.55163975526326E+03     0.48651043427994E+03     0.10906670457537E+05     0.10594206221947E+01
    0.27197200000000E+02     0.55172809820261E+03     0.48661875202448E+03     0.10909177011339E+05     0.10593317801799E+01
    0.27199400000000E+02     0.55181646164471E+03     0.48672099921540E+03     0.10911683937701E+05     0.10592430506306E+01
    0.27201600000000E+02     0.55190484558792E+03     0.48682934802519E+03     0.10914191236650E+05     0.10591544334388E+01
    0.27203800000000E+02     0.55199325003057E+03     0.48693162310566E+03     0.10916698908210E+05     0.10590659284965E+01
    0.27206000000000E+02     0.55208167497101E+03     0.48704000298426E+03     0.10919206952408E+05     0.10589775356958E+01
    0.27208200000000E+02     0.55217012040759E+03     0.48714230595670E+03     0.10921715369271E+05     0.10588892549287E+01
    0.27210400000000E+02     0.55225858633867E+03     0.48725071690766E+03     0.10924224158823E+05     0.10588010860874E+01
    0.27212600000000E+02     0.55234707276257E+03     0.48735304777448E+03     0.10926733321093E+05     0.10587130290640E+01
    0.27214800000000E+02     0.55243557967767E+03     0.48746148980136E+03     0.10929242856104E+05     0.10586250837509E+01
    0.27217000000000E+02     0.55252410708230E+03     0.48756384856497E+03     0.10931752763885E+05     0.10585372500403E+01
    0.27219200000000E+02     0.55261265497483E+03     0.48767232167131E+03     0.10934263044459E+05     0.10584495278245E+01
    0.27221400000000E+02     0.55270122335360E+03     0.48777470833412E+03     0.10936773697855E+05     0.10583619169960E+01
    0.27223600000000E+02     0.55278981221698E+03     0.48788321252349E+03     0.10939284724097E+05     0.10582744174471E+01
    0.27225800000000E+02     0.55287842156331E+03     0.48798562708791E+03     0.10941796123212E+05     0.10581870290705E+01
    0.27228000000000E+02     0.55296705139095E+03     0.48809416236386E+03     0.10944307895226E+05     0.10580997517585E+01
    0.27230200000000E+02     0.55305570169827E+03     0.48819660483230E+03     0.10946820040165E+05     0.10580125854039E+01
    0.27232400000000E+02     0.55314437248363E+03     0.48830517119839E+03     0.10949332558055E+05     0.10579255298992E+01
    0.27234600000000E+02     0.55323306374538E+03     0.48840764157326E+03     0.10951845448922E+05     0.10578385851372E+01
    0.27236800000000E+02     0.55332177548188E+03     0.48851623903305E+03     0.10954358712792E+05     0.10577517510106E+01
    0.27239000000000E+02     0.55341050769151E+03     0.48861873731676E+03     0.10956872349691E+05     0.10576650274122E+01
    0.27241200000000E+02     0.55349926037262E+03     0.48872736587380E+03     0.10959386359646E+05     0.10575784142349E+01
    0.27243400000000E+02     0.55358803352358E+03     0.48882989206876E+03     0.10961900742682E+05     0.10574919113715E+01
    0.27245600000000E+02     0.55367682714276E+03     0.48893855172660E+03     0.10964415498825E+05     0.10574055187150E+01
    0.27247800000000E+02     0.55376564122853E+03     0.48904110583523E+03     0.10966930628102E+05     0.10573192361584E+01
    0.27250000000000E+02     0.55385447577925E+03     0.48914979659744E+03     0.10969446130538E+05     0.10572330635948E+01
    0.27252200000000E+02     0.55394333079329E+03     0.48925237862214E+03     0.10971962006160E+05     0.10571470009173E+01
    0.27254400000000E+02     0.55403220626904E+03     0.48936110049227E+03     0.10974478254993E+05     0.10570610480189E+01
    0.27256600000000E+02     0.55412110220485E+03     0.48946371043546E+03     0.10976994877064E+05     0.10569752047930E+01
    0.27258800000000E+02     0.55421001859910E+03     0.48957246341707E+03     0.10979511872399E+05     0.10568894711328E+01
    0.27261000000000E+02     0.55429895545017E+03     0.48967510128115E+03     0.10982029241024E+05     0.10568038469316E+01
    0.27263200000000E+02     0.55438791275644E+03     0.48978388537781E+03     0.10984546982964E+05     0.10567183320828E+01
    0.27265400000000E+02     0.55447689051628E+03     0.48988655116519E+03     0.10987065098246E+05     0.10566329264797E+01
    0.27267600000000E+02     0.55456588872807E+03     0.48999536638044E+03     0.10989583586896E+05     0.10565476300158E+01
    0.27269800000000E+02     0.55465490739019E+03     0.49009806009354E+03     0.10992102448940E+05     0.10564624425847E+01
    0.27272000000000E+02     0.55474394650101E+03     0.49020690643095E+03     0.10994621684404E+05     0.10563773640799E+01
    0.27274200000000E+02     0.55483300605894E+03     0.49030962807217E+03     0.10997141293313E+05     0.10562923943951E+01
    0.27276400000000E+02     0.55492208606233E+03     0.49041850553530E+03     0.10999661275695E+05     0.10562075334239E+01
    0.27278600000000E+02     0.55501118650959E+03     0.49052125510706E+03     0.11002181631575E+05     0.10561227810600E+01
    0.27280800000000E+02     0.55510030739909E+03     0.49063016369946E+03     0.11004702360979E+05     0.10560381371972E+01
    0.27283000000000E+02     0.55518944872922E+03     0.49073294120417E+03     0.11007223463933E+05     0.10559536017294E+01
    0.27285200000000E+02     0.55527861049838E+03     0.49084188092940E+03     0.11009744940464E+05     0.10558691745504E+01
    0.27287400000000E+02     0.55536779270494E+03     0.49094468636947E+03     0.11012266790596E+05     0.10557848555541E+01
    0.27289600000000E+02     0.55545699534730E+03     0.49105365723110E+03     0.11014789014357E+05     0.10557006446345E+01
    0.27291800000000E+02     0.55554621842384E+03     0.49115649060894E+03     0.11017311611772E+05     0.10556165416858E+01
